,model_raise,model_check,model_fold,mcts_raise,mcts_check,mcts_fold
239,0.495,0.495,0.01,0.24044985520594764,0.1836126247169945,0.575937520077058
240,0.57,0.4,0.03,0.20659834175678315,0.16813425848088628,0.6252673997623306
241,0.79,0.14,0.07,0.42471719287661386,0.23459271187932318,0.340690095244063
242,0.73,0.26,0.01,0.19469866204361141,0.056761330867213,0.7485400070891756
243,0.5,0.5,0.0,0.20518566161520846,0.18173791311351123,0.6130764252712804
244,0.54,0.365,0.095,0.2652841342768516,0.25532857004104853,0.47938729568209987
245,0.47833333333333333,0.41166666666666674,0.11,0.17353901142639275,0.17478015724110302,0.6516808313325042
246,0.52,0.48,0.0,0.516644951418585,0.2572789946105231,0.2260760539708919
247,0.58,0.42,0.0,0.17772158190139928,0.13719409622553724,0.6850843218730635
248,0.495,0.465,0.04,0.3532124982749333,0.34571713040062074,0.301070371324446
249,0.81,0.11,0.08,0.3807609121527875,0.3283127433486411,0.29092634449857135
250,0.81,0.18,0.01,0.46330149721912106,0.3316956449943594,0.20500285778651953
251,0.7816666666666666,0.18833333333333335,0.03,0.33670806757656896,0.33720452004354806,0.32608741237988287
252,0.5633333333333332,0.3866666666666667,0.05,0.2232100816746573,0.22675319309381414,0.5500367252315286
253,0.5116666666666667,0.3683333333333333,0.12,0.40523103159753676,0.4106051468996201,0.18416382150284302
254,0.4475,0.4225,0.13,0.2757756956279214,0.20852143991323868,0.5157028644588398
255,0.74,0.23,0.03,0.3602163107760724,0.3117324583964373,0.32805123082749016
256,0.71,0.26,0.03,0.16283500178704355,0.08192843796189289,0.7552365602510637
257,0.55,0.43,0.02,0.38268999693840255,0.35773346580269294,0.25957653725890456
258,0.697857142857143,0.23214285714285715,0.07,0.3095422358886702,0.43327501809946756,0.25718274601186214
259,0.77,0.225,0.005,0.14918191393813995,0.0,0.85081808606186
260,0.5116666666666666,0.3683333333333333,0.12,0.2703054264400066,0.28405912801705213,0.44563544554294127
261,0.78,0.22,0.0,0.3535217730258803,0.36056196488914605,0.2859162620849738
262,0.7158333333333334,0.21416666666666667,0.07,0.28301400269441096,0.4403183093951541,0.27666768791043506
263,0.77,0.23,0.0,0.20656721126967575,0.679690705648377,0.1137420830819474
264,0.55,0.33,0.12,0.1331786226318271,0.0,0.8668213773681729
265,0.44,0.49,0.07,0.4130456914048716,0.30188321337312424,0.28507109522200424
266,0.43,0.49,0.08,0.0,0.45590944037117553,0.5440905596288245
267,0.495,0.465,0.04,0.414682746178996,0.22290952768468453,0.3624077261363195
268,0.89,0.08,0.03,0.206627490208916,0.2152929920933558,0.578079517697728
269,0.52,0.48,0.0,0.4305871017960632,0.24637173090065048,0.3230411673032863
270,0.6625,0.2775,0.06,0.5845131329505527,0.2773214711222817,0.13816539592716556
271,0.81,0.15,0.04,0.45424051432095197,0.07547738049115035,0.4702821051878978
272,0.59,0.29600000000000004,0.114,0.19822266139631053,0.2819045456554141,0.5198727929482755
273,0.5133333333333333,0.3866666666666667,0.1,0.44912591923818196,0.3954954221524358,0.1553786586093821
